Vessel_CAT_ID,Vessel_ID,Vessel_Name,Vessel_Type,Vessel_Captain,Vessel_Type,Vessel_Category,Abbreviation
BARQ,BARQ_G000004,George,Barque,,,,
BARQ,BARQ_G000004,George,Barque,Broderson,,,
BARQ,BARQ_G000004,George,Barque,Wolancet,,,
BRIG,BRIG_G000005,George,Brig,,,,
SCHR,SCHR_G000046,George,Schooner,Myers,,,
SHIP,SHIP_G000005,George A. Hopley,Ship,Pierce,,,
SHIP,SHIP_G000005,George A. Hopley,Ship,,,,
SCHR,SCHR_G000047,George and Emily,Schooner,Nickerson,,,
#N/A,SCHR_G000047,George and Emily,#N/A,Nickerson,,,
SCHR,SCHR_G000048,George and Margaret,Schooner,Clapdore,,,
SCHR,SCHR_G000048,George and Margaret,Schooner,Reed,,,
SCHR,SCHR_G000048,George and Margaret,Schooner,Rollet,,,
#N/A,SCHR_G000048,George and Margaret,#N/A,Clapdoor,,,
SCHR,SCHR_G000049,George B. Scott,Schooner,Herbert,,,
SCHR,SCHR_G000050,George C. Akerly,Schooner,Baldwin,,,
SCHR,SCHR_G000051,George Deering,Schooner,Pinkham,,,
SCHR,SCHR_G000052,George Franklin,Schooner,Tyler,,,
SCHR,SCHR_G000053,George G. Rogers,Schooner,Jacobs,,,
BOAT,BOAT_G000013,George Grave,Boat,,,,
SCHR,SCHR_G000054,George H. Hallett,Schooner,,,,
SCHR,SCHR_G000055,George H. Smoot,Schooner,Smith,,,
SCHR,SCHR_G000055,George H. Smoot,Schooner,Grigg,,,
SCHR,SCHR_G000056,George H. Townsend,Schooner,Hutchins,,,
SCHR,SCHR_G000056,George H. Townsend,Schooner,Hutchinson,,,
SCHR,SCHR_G000056,George H. Townsend,Schooner,Culver,,,
SCHR,SCHR_G000057,George Harris,Schooner,Dacey,,,
SCHR,SCHR_G000057,George Harris,Schooner,,,,
SCHR,SCHR_G000058,George Henry,Schooner,Smith,,,
SCHR,SCHR_G000058,George Henry,Schooner,,,,
SCHR,SCHR_G000058,George Henry,Schooner,Fields,,,
SLOP,SLOP_G000002,George Henry,Sloop,Bradshaw,,,
SLOP,SLOP_G000002,George Henry,Sloop,Smith,,,
SCHR,SCHR_G000059,George Hoffmann,Schooner,Marcy,,,
SCHR,SCHR_G000060,George Kilboon,Schooner,Carver,,,
SCHR,SCHR_G000060,George Kilborn,Schooner,Carver,,,
SCHR,SCHR_G000060,George Kilborn,Schooner,,,,
SCHR,SCHR_G000061,George Krebbs,Schooner,Emmerson,,,
SCHR,SCHR_G000062,George L.,Schooner,,,,
BARQ,BARQ_G000005,George Lester,Barque,,,,
SCHR,SCHR_G000063,George Luff,Schooner,Line,,,
SCHR,SCHR_G000063,George Luff,Schooner,Lines,,,
SCHR,SCHR_G000063,George Luff,Schooner,Somerset,,,
SCHR,SCHR_G000064,George Luft,Schooner,Vesey,,,
SCHR,SCHR_G000064,George Luft,Schooner,Veasey,,,
SHIP,SHIP_G000006,George McKir,Ship,,,,
SCHR,SCHR_G000065,George Nickerson,Schooner,Nickerson,,,
SCHR,SCHR_G000066,George P. Upshur,Schooner,Dobbins,,,
SCHR,SCHR_G000067,George Peabody,Schooner,Pritchard,,,
SCHR,SCHR_G000067,George Peabody,Schooner,,,,
SHIP,SHIP_G000007,George Peabody,Ship,,,,
STMR,STMR_G000002,George Peabody,Steamer,Pritchett,,,
STMR,STMR_G000002,George Peabody,Steamer,Pritchard,,,
STMR,STMR_G000002,George Peabody,Steamer,,,,
LGHT,LGHT_G000001,George Penester,Sail Lighter,Penester,,,
SCHR,SCHR_G000068,George Penison,Schooner,Penison,,,
LGHT,LGHT_G000001,George Penister,Sail Lighter,,,,
SCHR,SCHR_G000068,George Peniston,Schooner,Peniston,,,
SCHR,SCHR_G000068,George Penniston,Schooner,Penniston,,,
SCHR,SCHR_G000068,George Punston,Schooner,Punston,,,
SCHR,SCHR_G000069,George R. Canover,Schooner,Homer,,,
SCHR,SCHR_G000069,George R. Conover,Schooner,Barrett,,,
SCHR,SCHR_G000070,George Russell,Schooner,Woster,,,
SCHR,SCHR_G000071,George Swift,Schooner,Vesey,,,
SCHR,SCHR_G000072,George V. Scott,Schooner,Hubbard,,,
SCHR,SCHR_G000072,George V. Scott,Schooner,Mitchell,,,
SCHR,SCHR_G000072,George V. Scott,Schooner,Pritchett,,,
SCHR,SCHR_G000072,George V. Scott,Schooner,Parker,,,
SCHR,SCHR_G000073,George W. Glover,Schooner,Thomas,,,
SCHR,SCHR_G000074,George W. Grice,Schooner,Balmer,,,
SCHR,SCHR_G000074,George W. Grice,Schooner,Palmer,,,
SCHR,SCHR_G000074,George W. Grice,Schooner,Boaze,,,
SCHR,SCHR_G000075,George W. Henson,Schooner,Mount,,,
SCHR,SCHR_G000076,George W. Krebbs,Schooner,Emmerson,,,
SCHR,SCHR_G000076,George W. Krebs,Schooner,Emerson,,,
SCHR,SCHR_G000077,George W. Towson,Schooner,Hudgins,,,
SCHR,SCHR_G000078,George W. Whistler,Schooner,Parker,,,
BOAT,BOAT_G000014,George Walters,Boat,,,,
BOAT,BOAT_G000015,George Washington,Boat,,,,
SCHR,SCHR_G000079,George Washington,Schooner,Jones,,,
SCHR,SCHR_G000079,George Washington,Schooner,Thomas,,,
SCHR,SCHR_G000079,George Washington,Schooner,Camp,,,
SCHR,SCHR_G000079,George Washington,Schooner,Williams,,,
SCHR,SCHR_G000079,George Washington,Schooner,,,,
SCHR,SCHR_G000079,George Washington,Schooner,Carroll,,,
#N/A,NULL_G000002,George Washington,#N/A,Monroe,,,
BOAT,BOAT_G000016,George Waters,Boat,,,,
SCHR,SCHR_G000078,George Whister,Schooner,Parker,,,
BRIG,BRIG_G000006,George Whitney,Brig,,,,
STMR,STMR_G000001,Georgeana,Steamer,Travers,,,
SCHR,SCHR_G000080,Georgeanna,Schooner,Frost,,,
SCHR,SCHR_G000080,Georgeanna,Schooner,Landon,,,
SCHR,SCHR_G000080,Georgeanna,Schooner,Langdon,,,
SCHR,SCHR_G000080,Georgeanna,Schooner,,,,
STMR,STMR_G000001,Georgeanna,Steamer,Travers,,,
SCHR,SCHR_G000081,Georgia,Schooner,Mitchell,,,
SCHR,SCHR_G000081,Georgia,Schooner,Sweet,,,
SCHR,SCHR_G000081,Georgia,Schooner,Sweat,,,
STMR,STMR_G000003,Georgia,Steamer,Pierson,,,
SCHR,SCHR_G000082,Georgia Deering,Schooner,Pinkham,,,
SCHR,SCHR_G000083,Georgia Soule,Schooner,,,,
BARQ,BARQ_G000006,Georgiana,Br. Barque,Hulman,,,
SCHR,SCHR_G000080,Georgiana,Schooner,Bateman,,,
SCHR,SCHR_G000080,Georgiana,Schooner,Dixon,,,
SCHR,SCHR_G000080,Georgiana,Schooner,Frost,,,
SCHR,SCHR_G000080,Georgiana,Schooner,Herbert,,,
SCHR,SCHR_G000080,Georgiana,Schooner,Bailey,,,
STMR,STMR_G000003,Georgiana,Steamer,Pearson,,,
BOAT,BOAT_G000017,Georgiana Darrow,Boat,,,,
SCHR,SCHR_G000080,Georgianna,Schooner,Bateman,,,
SCHR,SCHR_G000080,Georgianna,Schooner,Frost,,,
SCHR,SCHR_G000080,Georgianna,Schooner,Langdon,,,
SCHR,SCHR_G000080,Georgianna,Schooner,Baker,,,
SCHR,SCHR_G000080,Georgianna,Schooner,Herbert,,,
STMR,STMR_G000003,Georgianna,Steamer,,,,
BOAT,BOAT_G000018,Georgianna Dyer,Boat,,,,
SCHR,SCHR_G000084,Geranium,Schooner,Scott,,,
BARQ,BARQ_G000007,Germantown,Barque,Pickney,,,
SHIP,SHIP_G000008,Germantown,U.S. Ship,Page,,,
SHIP,SHIP_G000009,Gertrude,Ship,Phinney,,,
SCHR,SCHR_G000085,Gertrude Horner,Schooner,Meyer,,,
SCHR,SCHR_G000085,Gertrude Horton,Schooner,Myers,,,
BRIG,BRIG_G000007,Giaour,British Brig,,,,
SCHR,SCHR_G000086,Gilbert,Schooner,Green,,,
SCHR,SCHR_G000086,Gilbert Green,Schooner,Fendon,,,
SCHR,SCHR_G000087,Gilford,Schooner,Butler,,,
SCHR,SCHR_G000088,Gipsey,Schooner,Bonnel,,,
SCHR,SCHR_G000088,Gipsey,Schooner,Bunnell,,,
SCHR,SCHR_G000088,Gipsey,Schooner,Bunting,,,
SCHR,SCHR_G000088,Gipsey,Schooner,Burwell,,,
STMR,STMR_G000004,Gipsey,Steamer,Bailey,,,
SCHR,SCHR_G000089,Gladiator,Schooner,Williams,,,
SCHR,SCHR_G000090,Gleaner,Schooner,Cantwell,,,
SCHR,SCHR_G000090,Gleaner,Schooner,Clantwin,,,
SCHR,SCHR_G000090,Gleaner,Schooner,Causewell,,,
STMR,STMR_G000005,Glen Cove,Steamer,Davis,,,
BARQ,BARQ_G000008,Glenwood,Barque,Glover,,,
BARQ,BARQ_G000008,Glenwood,Barque,,,,
BARQ,BARQ_G000009,Globe,Barque,,,,
BRIG,BRIG_G000008,Globe,Brig,,,,
SCHR,SCHR_G000091,Globe,Schooner,Ames,,,
BOAT,BOAT_G000019,Gold Bug,Boat,,,,
SCHR,SCHR_G000092,Gold Hunter,Schooner,Rockett,,,
SCHR,SCHR_G000092,Gold Hunter,Schooner,McIntyre,,,
SCHR,SCHR_G000093,Golden Eagle,Schooner,Kelsey,,,
SCHR,SCHR_G000093,Golden Eagle,Schooner,Danyers,,,
SCHR,SCHR_G000093,Golden Eagle,Schooner,Shutz,,,
SCHR,SCHR_G000094,Golden Gate,Schooner,,,,
SCHR,SCHR_G000094,Golden Gate,Schooner,Hammond,,,
SLOP,SLOP_G000003,Golden Gate,Sloop,Fleming,,,
SCHR,SCHR_G000095,Golden Rule,Schooner,Malcolm,,,
SCHR,SCHR_G000095,Golden Rule,Schooner,Malcom,,,
SCHR,SCHR_G000095,Golden Rule,Schooner,Cleive,,,
SCHR,SCHR_G000095,Golden Rule,Schooner,Vanclave,,,
SCHR,SCHR_G000095,Golden Rule,Schooner,Vanclieve,,,
SCHR,SCHR_G000095,Golden Rule,Schooner,Vancleaf,,,
SCHR,SCHR_G000095,Golden Rule,Schooner,Wilber,,,
SCHR,SCHR_G000095,Golden Rule,Schooner,,,,
SCHR,SCHR_G000095,Golden Rule,Schooner,Welburt,,,
SCHR,SCHR_G000095,Golden Rule,Schooner,Wilbert,,,
SCHR,SCHR_G000095,Golden Rule,Schooner,Wilborn,,,
SCHR,SCHR_G000096,Golden State,Schooner,Weeks,,,
SCHR,SCHR_G000097,Golden West,Schooner,Conway,,,
BOAT,BOAT_G000020,Good Intent,Boat,,,,
SCHR,SCHR_G000098,Good Will,Schooner,,,,
SCHR,SCHR_G000099,Gov. Francis,Schooner,Shaw,,,
BOAT,BOAT_G000021,Gov. Sprigg,Boat,,,,
BARQ,BARQ_G000010,Governor Brown,Barque,Parks,,,
BRIG,BRIG_G000009,Governor Brown,Brig,,,,
SCHR,SCHR_G000100,Grace Carnet,Schooner,Cook,,,
SCHR,SCHR_G000101,Grace Darling,Schooner,,,,
SCHR,SCHR_G000101,Grace Darling,Schooner,Berry,,,
SCHR,SCHR_G000101,Grace Darling,Schooner,Bartlett,,,
SCHR,SCHR_G000101,Grace Darling,Schooner,Mason,,,
SCHR,SCHR_G000102,Grace Garett,Schooner,Jones,,,
SCHR,SCHR_G000102,Grace Garrett,Schooner,Migget,,,
BOAT,BOAT_G000022,Grampus,Boat,,,,
SCHR,SCHR_G000103,Grampus,Schooner,Penn,,,
SCHR,SCHR_G000103,Grampus,Schooner,Lyons,,,
STMR,STMR_G000006,Granada,Steamship,,,,
SCHR,SCHR_G000104,Granadilla,Schooner,Baker,,,
SCHR,SCHR_G000105,Granary,Schooner,,,,
SCHR,SCHR_G000106,Grand Island,Schooner,Leman,,,
SCHR,SCHR_G000107,Grand Spy,Schooner,Dennis,,,
SLOP,SLOP_G000004,Grand Spy,Sloop,,,,
SLOP,SLOP_G000004,Grand Spy,Sloop,Dennis,,,
SCHR,SCHR_G000104,Grandilla,Schooner,Baker,,,
SHIP,SHIP_G000010,Granite,Ship,Sparrow,,,
SLOP,SLOP_G000004,Granspy,Sloop,Larkin,,,
SCHR,SCHR_G000108,Grape Shot,Schooner,Grotts,,,
SCHR,SCHR_G000109,Gray Eagle,Schooner,Welsh,,,
SCHR,SCHR_G000109,Gray Eagle,Schooner,Marks,,,
SCHR,SCHR_G000110,Greenland,Schooner,Elzier,,,
SCHR,SCHR_G000110,Greenlander,Schooner,Elzey,,,
SCHR,SCHR_G000111,Greenway,Schooner,Kirby,,,
SCHR,SCHR_G000111,Greenway,Schooner,Baker,,,
SCHR,SCHR_G000112,Grenadilla,Schooner,,,,
SCHR,SCHR_G000109,Grey Eagle,Schooner,Marks,,,
SHIP,SHIP_G000011,Grey Eagle,Ship,Hughes,,,
SHIP,SHIP_G000011,Grey Eagle,Ship,,,,
SHIP,SHIP_G000012,Grey Feather,Clipper Ship,,,,
BARQ,BARQ_G000011,Grey Hound,Barque,,,,
BARQ,BARQ_G000011,Grey Hound,Barque,Gulbrandson,,,
SCHR,SCHR_G000113,Griffith Porter,Schooner,Hudson,,,
BOAT,BOAT_G000023,Grove,Boat,,,,
SCHR,SCHR_G000114,Groveland,Schooner,Greenlaw,,,
SCHR,SCHR_G000114,Groveland,Schooner,Greenlow,,,
SCHR,SCHR_G000115,Guest,Schooner,Higgins,,,
SCHR,SCHR_G000115,Guest,Schooner,Concklin,,,
SCHR,SCHR_G000116,Guilford,Schooner,Queen,,,
SHIP,SHIP_G000013,Guissappo,Italian Ship,,,,
SCHR,SCHR_G000117,Gulf Stream,Schooner,Cranmer,,,
SCHR,SCHR_G000117,Gulf Stream,Three-masted Schooner,Cranmer,,,
BRIG,BRIG_G000010,Gulmare,Brig,Tebbets,,,
SCHR,SCHR_G000118,Gun Powder,Schooner,Bird,,,
BARQ,BARQ_G000012,Gundela,Barque,,,,
SCHR,SCHR_G000118,Gunpowder,Schooner,Bird,,,
SCHR,SCHR_G000119,Gus Holley,Schooner,Davis,,,
SCHR,SCHR_G000120,Gustavus,Schooner,Swann,,,
SCHR,SCHR_G000121,Guthrie,U.S. Schooner,Hussey,,,
SCHR,SCHR_H000001,H. & J. Neild,Schooner,Jones,,,
SCHR,SCHR_H000001,H. & J. Neild,Schooner,,,,
SCHR,SCHR_H000002,H. A. Jones,Schooner,Jones,,,
SCHR,SCHR_H000003,H. A. Weeks,Schooner,Weeks,,,
SCHR,SCHR_H000003,H. A. Weeks,Schooner,Weks,,,
SCHR,SCHR_H000003,H. A. Weeks,Schooner,,,,
SCHR,SCHR_H000003,H. A. Weeks,Schooner,Avery,,,
SCHR,SCHR_H000004,H. A. West,Schooner,Phillips,,,
SCHR,SCHR_H000001,H. and J. Neild,Schooner,Stephens,,,
SCHR,SCHR_H000001,H. and J. Neild,Schooner,Jones,,,
SCHR,SCHR_H000001,H. and J. Nield,Schooner,Jones,,,
SCHR,SCHR_H000005,H. B. Bacomb,Schooner,,,,
STMR,STMR_H000001,H. B. Beach,Steamship,Saunders,,,
BRIG,BRIG_H000001,H. C. Brooks,Brig,Drisco,,,
SCHR,SCHR_H000006,H. C. Durfee,Schooner,James,,,
BRIG,BRIG_H000002,H. C. Lowell,Brig,Booker,,,
SCHR,SCHR_H000007,H. E. Parker,Schooner,Race,,,
SCHR,SCHR_H000007,H. E. Parker,Schooner,Knight,,,
SCHR,SCHR_H000007,H. E. Parker,Schooner,,,,
SCHR,SCHR_H000008,H. E. Weston,Schooner,-------,,,
SCHR,SCHR_H000008,H. E. Weston,Schooner,Maloy,,,
SCHR,SCHR_H000008,H. E. Weston,Schooner,,,,
SCHR,SCHR_H000008,H. E. Weston,Schooner,Mallory,,,
SCHR,SCHR_H000009,H. F. Baker,Schooner,,,,
SCHR,SCHR_H000009,H. F. Baker,Schooner,McLauglin,,,
SCHR,SCHR_H000010,H. F. Payton,Schooner,Nickerson,,,
SCHR,SCHR_H000010,H. F. Peyton,Schooner,Nickerson,,,
SCHR,SCHR_H000011,H. Finch,Schooner,Downing,,,
SCHR,SCHR_H000012,H. Garrison,Schooner,Noyes,,,
BOAT,BOAT_H000001,H. H. Casey,Boat,,,,
SCHR,SCHR_H000013,H. H. Talman,Schooner,Young,,,
SCHR,SCHR_H000014,H. H. Wicks,Schooner,Wicks,,,
SHIP,SHIP_H000001,H. Harbeck,Ship,,,,
SCHR,SCHR_H000015,H. Hickman,Schooner,,,,
SCHR,SCHR_H000016,H. Jones,Schooner,Rogers,,,
SCHR,SCHR_H000017,H. K. Dunton,Schooner,Dunton,,,
BOAT,BOAT_H000002,H. K. Lambell,Boat,,,,
SCHR,SCHR_H000018,H. L. & A. Stuart,Schooner,Lozier,,,
SCHR,SCHR_H000018,H. L. and F. A. Stuart,Schooner,Lozier,,,
SCHR,SCHR_H000019,H. M. Jenkins,Schooner,Baveage,,,
SCHR,SCHR_H000020,H. M. Smith,Schooner,Jenkins,,,
SCHR,SCHR_H000020,H. M. Smith,Schooner,Malone,,,
SCHR,SCHR_H000021,H. M. Wilson,Schooner,Reed,,,
SCHR,SCHR_H000022,H. Nicols,Schooner,Burroughs,,,
SCHR,SCHR_H000023,H. P. Simmons,Schooner,Barrett,,,
SCHR,SCHR_H000023,H. P. Simons,Schooner,Barrett,,,
SCHR,SCHR_H000024,H. R. Barnes,Schooner,Barnes,,,
SCHR,SCHR_H000025,H. R. Coggshall,Schooner,,,,
SCHR,SCHR_H000026,H. Reed,Schooner,,,,
SCHR,SCHR_H000027,H. Ruttan,Schooner,Sprague,,,
BOAT,BOAT_H000003,H. Stout,Boat,,,,
SCHR,SCHR_H000028,H. W. Benedict,Schooner,Ellis,,,
SCHR,SCHR_H000029,H. W. Collins,Schooner,Balance,,,
SCHR,SCHR_H000030,H. W. Fry,Schooner,Beze,,,
SCHR,SCHR_H000030,H. W. Fry,Schooner,Booze,,,
SCHR,SCHR_H000030,H. W. Fry,Schooner,Wilson,,,
SCHR,SCHR_H000030,H. W. Fry,Schooner,Marshall,,,
SCHR,SCHR_H000031,H. W. Godfrey,Schooner,French,,,
SCHR,SCHR_H000032,H. Wescott,Schooner,Walker,,,
SCHR,SCHR_H000033,H. Willetta,Schooner,Gardner,,,
SCHR,SCHR_H000034,H. Willitts,Schooner,,,,
BARQ,BARQ_H000001,Hahneman,Barque,Wyatt,,,
BARQ,BARQ_H000002,Hamilton,Barque,Kellum,,,
BRIG,BRIG_H000003,Hamilton,Brig,Kellum,,,
SCHR,SCHR_H000035,Hamilton,Schooner,Dayton,,,
SCHR,SCHR_H000035,Hamilton,Schooner,,,,
SCHR,SCHR_H000035,Hamilton,Schooner,Mott,,,
SCHR,SCHR_H000035,Hamilton,Schooner,Hopkins,,,
SCHR,SCHR_H000035,Hamilton,Schooner,Main,,,
SCHR,SCHR_H000035,Hamilton,Schooner,Ogden,,,
#N/A,SCHR_H000035,Hamilton,#N/A,Hopkins,,,
#N/A,SCHR_H000035,Hamilton,#N/A,Ogden,,,
SCHR,SCHR_H000036,Hamor,Schooner,Hopkins,,,
SHIP,SHIP_H000002,Hampden,Ship,Sylvester,,,
SCHR,SCHR_H000037,Hampton,Schooner,Eddins,,,
SCHR,SCHR_H000037,Hampton,Schooner,Curtis,,,
SCHR,SCHR_H000037,Hampton,Schooner,Cevetis,,,
SCHR,SCHR_H000037,Hampton,Schooner,,,,
BRIG,BRIG_H000004,Hannah,Brig,Creighton,,,
BRIG,BRIG_H000004,Hannah,Brig,"Balch, Mathews",,,
SCHR,SCHR_H000038,Hannah,Schooner,Pool,,,
SCHR,SCHR_H000038,Hannah,Schooner,Whitmore,,,
SLOP,SLOP_H000001,Hannah and Mary,Sloop,Tullis,,,
SCHR,SCHR_H000039,Hannah Balen,Schooner,Mathews,,,
SCHR,SCHR_H000040,Hannah Martin,Schooner,Prine,,,
SCHR,SCHR_H000040,Hannah Martin,Schooner,Slate,,,
SCHR,SCHR_H000041,Hannah Matilda,Schooner,Rockhill,,,
SCHR,SCHR_H000041,Hannah Matilda,Schooner,,,,
SCHR,SCHR_H000042,Hannah Warwick,Schooner,,,,
SCHR,SCHR_H000043,Hanover,Schooner,Whipple,,,
SCHR,SCHR_H000043,Hanover,Schooner,Chichester,,,
SCHR,SCHR_H000043,Hanover,Schooner,Whipper,,,
SCHR,SCHR_H000044,Hanson Price,Schooner,Butler,,,
SCHR,SCHR_H000045,Harbinger,Schooner,Williams,,,
SCHR,SCHR_H000045,Harbinger,Schooner,Tott,,,
SCHR,SCHR_H000046,Hard Scrabble,Schooner,Gregory,,,
SCHR,SCHR_H000046,Hard Scrabble,Schooner,Bucklin,,,
SCHR,SCHR_H000046,Hard Scrabble,Schooner,Packard,,,
SCHR,SCHR_H000046,Hardscrabble,Schooner,Gregory,,,
SCHR,SCHR_H000046,Hardscrabble,Schooner,Packard,,,
SHIP,SHIP_H000003,Harkaway,Ship,,,,
SCHR,SCHR_H000047,Harmony,Schooner,Hammond,,,
SCHR,SCHR_H000047,Harmony,Schooner,Herman,,,
SCHR,SCHR_H000048,Harriet,Schooner,,,,
SCHR,SCHR_H000048,Harriet,Schooner,Peters,,,
SCHR,SCHR_H000048,Harriet,Schooner,Jamie,,,
SCHR,SCHR_H000048,Harriet,Schooner,Stenson,,,
SCHR,SCHR_H000048,Harriet,Schooner,Hopkins,,,
SCHR,SCHR_H000049,Harriet A. Rogers,Schooner,Rogers,,,
SHIP,SHIP_H000004,Harriet Augusta,Ship,Trott,,,
#N/A,SHIP_H000004,Harriet Augusta,#N/A,,,,
SCHR,SCHR_H000050,Harriet Garrison,Schooner,Noyes,,,
SCHR,SCHR_H000050,Harriet Garrison,Schooner,,,,
SCHR,SCHR_H000050,Harriet Garrison,Schooner,Scott,,,
SCHR,SCHR_H000051,Harriet Gibson,Schooner,Noyes,,,
SCHR,SCHR_H000050,Harriett Garrison,Schooner,Noyes,,,
SCHR,SCHR_H000050,Harriett Garrison,Schooner,,,,
SCHR,SCHR_H000052,Harrietta,Schooner,Hand,,,
SCHR,SCHR_H000053,Harrietta Hand,Schooner,Jayne,,,
BARQ,BARQ_H000003,Harris,Barque,,,,
SCHR,SCHR_H000054,Harris Nicholas,Schooner,Burrows,,,
BRIG,BRIG_H000005,Harrisburg,Brig,,,,
SCHR,SCHR_H000055,Harrison,Schooner,Price,,,
SCHR,SCHR_H000055,Harrison,Schooner,Whipple,,,
SCHR,SCHR_H000055,Harrison,Schooner,Minor,,,
SCHR,SCHR_H000056,Harrison Jones,Schooner,Rogers,,,
SCHR,SCHR_H000056,Harrison Jones,Schooner,Rodgers,,,
SCHR,SCHR_H000057,Harrison Price,Schooner,Binner,,,
SCHR,SCHR_H000057,Harrison Price,Schooner,--------,,,
SCHR,SCHR_H000057,Harrison Price,Schooner,,,,
SCHR,SCHR_H000057,Harrison Price,Schooner,Johnson,,,
SCHR,SCHR_H000057,Harrison Price,Schooner,Wooley,,,
SCHR,SCHR_H000057,Harrison Price,Schooner,Woolley,,,
SHIP,SHIP_H000005,Harry Burch,Ship,Nelson,,,
SHIP,SHIP_H000006,Harry Hastings,Ship,,,,
SCHR,SCHR_H000058,Harry R. Smith,Schooner,Dell,,,
SCHR,SCHR_H000059,Harry Thomas,Br. Schooner,Bennett,,,
BARG,BARG_H000001,Hart,Barge,Benton,,,
SCHR,SCHR_H000060,Hartford,Schooner,Tiague,,,
BRIG,BRIG_H000006,Hartley,Brig,Dearborn,,,
BRIG,BRIG_H000007,Harwood,Brig,Goodwin,,,
SCHR,SCHR_H000061,Hattie Anna,Schooner,Orculf,,,
SCHR,SCHR_H000062,Hattie Ross,Schooner,Roland,,,
SCHR,SCHR_H000063,Havre de Grace,Schooner,Fields,,,
SCHR,SCHR_H000063,Havre de Grace,Schooner,,,,
SCHR,SCHR_H000064,Haxall,Schooner,Chichester,,,
SCHR,SCHR_H000064,Haxall,Schooner,Layfield,,,
SCHR,SCHR_H000064,Haxall,Schooner,Moss,,,
SCHR,SCHR_H000064,Haxall,Schooner,Moos,,,
SCHR,SCHR_H000064,Haxall,Schooner,Winters,,,
SCHR,SCHR_H000064,Haxall,Schooner,Winter,,,
SCHR,SCHR_H000065,Haymore,Schooner,Salisbury,,,
SCHR,SCHR_H000066,Hebe,Schooner,North,,,
BARQ,BARQ_H000004,Hebron,Barque,,,,
SCHR,SCHR_H000067,Hedron,Schooner,Lake,,,
SCHR,SCHR_H000068,Hehe,Schooner,McNamar,,,
SHIP,SHIP_H000007,Heinrich,Bremen Ship,,,,
SCHR,SCHR_H000069,Helen,Schooner,Armstrong,,,
SCHR,SCHR_H000069,Helen,Schooner,Long,,,
SCHR,SCHR_H000069,Helen,Schooner,Rogers,,,
SCHR,SCHR_H000069,Helen,Schooner,Phillips,,,
SHIP,SHIP_H000008,Helen,Ship,McGraw,,,
#N/A,SHIP_H000008,Helen,,,,,
BOAT,BOAT_H000004,Helen Bell,Boat,,,,
BOAT,BOAT_H000005,Helen Bruce,Boat,,,,
SCHR,SCHR_H000070,Helen Mar,Schooner,Tucker,,,
SCHR,SCHR_H000070,Helen Mar,Schooner,Tooker,,,
SCHR,SCHR_H000070,Helen Mar,Schooner,,,,
SCHR,SCHR_H000070,Helen Mar,Schooner,Tyler,,,
SCHR,SCHR_H000070,Helen Mar,Schooner,Nickerson,,,
#N/A,SCHR_H000070,Helen Mar,#N/A,Nickerson,,,
#N/A,SCHR_H000070,Helen Mar,#N/A,Toaker,,,
#N/A,SCHR_H000070,Helen Mar,#N/A,Tooker,,,
SCHR,SCHR_H000070,Helen Marr,Schooner,Nicholson,,,
SCHR,SCHR_H000070,Helen Marr,Schooner,Nickerson,,,
SHIP,SHIP_H000009,Helena,Bremen Ship,Vokemann,,,
SCHR,SCHR_H000071,Helena,Schooner,Johnson,,,
SCHR,SCHR_H000071,Helena,Schooner,Bogart,,,
SCHR,SCHR_H000071,Helena,Schooner,Bogert,,,
SHIP,SHIP_H000010,Helene,Russian Ship,Bashen,,,
SCHR,SCHR_H000072,Helene,Schooner,Derrickson,,,
SCHR,SCHR_H000072,Helene,Schooner,BrunkenT,,,
SCHR,SCHR_H000072,Helene,Schooner,,,,
SHIP,SHIP_H000011,Helene,Ship,BrunckenF,,,
SHIP,SHIP_H000011,Helene,Ship,Brenker,,,
SHIP,SHIP_H000011,Helene,Ship,RaschenH,,,
#N/A,NULL_H000001,Helene,#N/A,,,,
BARQ,BARQ_H000005,Helicon,Barque,Adams,,,
BARQ,BARQ_H000005,Helicon,Barque,,,,
BARQ,BARQ_H000005,Hellcon,Barque,Kilby,,,
SCHR,SCHR_H000073,Hen,Schooner,,,,
BOAT,BOAT_H000006,Hen Hawk,Boat,,,,
SCHR,SCHR_H000074,Hendrick Hudson,Schooner,Crosby,,,
SCHR,SCHR_H000074,Hendrick Hudson,Schooner,Grosby,,,
SCHR,SCHR_H000075,Henrico,Schooner,Tuttle,,,
SCHR,SCHR_H000075,Henrico,Schooner,Chester,,,
SCHR,SCHR_H000075,Henrico,Schooner,Chichester,,,
SCHR,SCHR_H000075,Henrico,Schooner,Tutde,,,
SCHR,SCHR_H000075,Henrico,Schooner,Cranton,,,
SCHR,SCHR_H000075,Henrico,Schooner,Scranton,,,
SCHR,SCHR_H000075,Henrico,Schooner,Scrantlin,,,
SCHR,SCHR_H000075,Henrico,Schooner,Scrantbury,,,
SCHR,SCHR_H000075,Henrico,Schooner,Whipple,,,
BARG,BARG_H000002,Henrietta,Barge,Moore,,,
BOAT,BOAT_H000007,Henrietta,Boat,,,,
SCHR,SCHR_H000076,Henrietta,Schooner,Springs,,,
SCHR,SCHR_H000076,Henrietta,Schooner,Spring,,,
SCHR,SCHR_H000076,Henrietta,Schooner,Booth,,,
SCHR,SCHR_H000076,Henrietta,Schooner,Thatcher,,,
SCHR,SCHR_H000076,Henrietta,Schooner,Hallock,,,
